comment_id,comment_text,is_toxic
5141,"Fantastic job, very enlightening!",0
7857,Really informative and thoughtful post.,0
7684,Thank you for this wonderful article!,0
2368,"You're such a loser, get a life.",1
3248,"Be quiet, no one cares what you think.",1
5834,"Your perspective really made me think, thank you!",0
4847,"What nonsense, you're clearly misinformed.",1
8351,Really informative and thoughtful post.,0
3500,"You're an idiot, no one likes you.",1
7577,"Such a brilliant comment, well done!",0
5188,"Amazing work, really loved your thoughts!",0
5353,Very informative and well researched.,0
1127,"This is so dumb, I can't believe it.",1
9093,Well expressed and thoughtful opinion.,0
4649,"Shut up, no one wants to hear your opinion.",1
4176,"Be quiet, no one cares what you think.",1
2244,"Be quiet, no one cares what you think.",1
5709,"Excellent work, really appreciate it!",0
3024,"You're worthless, get a life.",1
3468,This is such a pathetic attempt.,1
3864,"You're such a loser, get a life.",1
1511,How can someone be so ridiculous?,1
1292,"This is so dumb, I can't believe it.",1
3107,"This is just stupid, what are you even talking about?",1
4552,This is the most ignorant thing I've ever read.,1
2047,"You're worthless, get a life.",1
5191,"What a wonderful post, thank you!",0
5440,"Wow, this really changed my perspective, thank you!",0
8453,Really informative and thoughtful post.,0
7113,Very well articulated and respectful opinion.,0
280,"Shut up, no one wants to hear your opinion.",1
5331,"Amazing work, really loved your thoughts!",0
8919,I completely disagree with this!,0
7744,"Nicely written post, very engaging.",0
7979,"Excellent work, really appreciate it!",0
4362,This is such a pathetic attempt.,1
8124,I don't agree with this statement.,0
441,"Shut up, no one wants to hear your opinion.",1
4341,"This is just stupid, what are you even talking about?",1
9931,"Your perspective really made me think, thank you!",0
6969,Very informative and well researched.,0
3300,"This is so dumb, I can't believe it.",1
1362,This is so ignorant and offensive.,1
2648,"No one likes you, you're just a fool.",1
4221,"Just shut up already, enough with your nonsense.",1
3264,"You're such a loser, get a life.",1
5875,"Wow, this really changed my perspective, thank you!",0
4490,"Shut up, no one wants to hear your opinion.",1
9313,"Nicely written post, very engaging.",0
7968,"Such a brilliant comment, well done!",0
7370,I completely disagree with this!,0
7965,"Fantastic job, very enlightening!",0
1546,"This is just stupid, what are you even talking about?",1
3709,"You're worthless, get a life.",1
388,"Shut up, no one wants to hear your opinion.",1
2129,"This is just stupid, what are you even talking about?",1
6159,"What a wonderful post, thank you!",0
9579,"What a wonderful post, thank you!",0
4622,"Be quiet, no one cares what you think.",1
2862,"Just stop already, your point makes no sense.",1
9878,Thank you for this wonderful article!,0
3775,"Shut up, no one wants to hear your opinion.",1
4382,"This is so dumb, I can't believe it.",1
5677,I don't agree with this statement.,0
9499,"Excellent work, really appreciate it!",0
3647,"You're worthless, get a life.",1
9041,Very informative and well researched.,0
9525,"Nicely written post, very engaging.",0
6549,Keep up with the good content!,0
5982,"What a wonderful post, thank you!",0
1191,"This is just stupid, what are you even talking about?",1
5485,"Wow, this really changed my perspective, thank you!",0
303,This is absolutely terrible.,1
5898,I completely disagree with this!,0
7451,"Your perspective really made me think, thank you!",0
8214,Very well articulated and respectful opinion.,0
5384,Keep up with the good content!,0
1339,This is such a pathetic attempt.,1
1645,This is so ignorant and offensive.,1
3699,This is such a pathetic attempt.,1
7178,I don't agree with this statement.,0
8383,"Your perspective really made me think, thank you!",0
854,This is absolutely terrible.,1
5586,"Excellent work, really appreciate it!",0
896,"You're worthless, get a life.",1
5165,"Great post, very well written.",0
132,"What a load of rubbish, you should be ashamed.",1
6542,Very informative and well researched.,0
3381,"You're worthless, get a life.",1
1118,This is such a pathetic attempt.,1
6095,Keep up with the good content!,0
5610,"Your perspective really made me think, thank you!",0
8682,Keep up the good work!,0
565,"You're such a loser, get a life.",1
450,How can someone be so ridiculous?,1
5404,"Great post, very well written.",0
6063,Very informative and well researched.,0
9814,"Nicely written post, very engaging.",0
6001,Very well articulated and respectful opinion.,0
3293,"No one likes you, you're just a fool.",1
7803,"Fantastic article, very enlightening!",0
4539,"You're an idiot, no one likes you.",1
9974,"Wow, this really changed my perspective, thank you!",0
8027,"Excellent work, really appreciate it!",0
2405,This is absolutely terrible.,1
6667,Keep up with the good content!,0
8748,Keep up with the good content!,0
7898,"What a wonderful post, thank you!",0
8127,"Fantastic article, very enlightening!",0
6641,"Such a brilliant comment, well done!",0
5172,Really informative and thoughtful post.,0
3558,"You're an idiot, no one likes you.",1
1701,"You're an idiot, no one likes you.",1
4267,"What a load of rubbish, you should be ashamed.",1
6361,"Wow, this really changed my perspective, thank you!",0
4331,This is absolutely terrible.,1
351,"Shut up, no one wants to hear your opinion.",1
5771,"Wow, this really changed my perspective, thank you!",0
9810,Keep up with the good content!,0
7709,I completely disagree with this!,0
2440,"You're worthless, get a life.",1
3842,"This is just stupid, what are you even talking about?",1
9967,Really informative and thoughtful post.,0
7291,"Great post, very well written.",0
4019,"No one likes you, you're just a fool.",1
5691,Well expressed and thoughtful opinion.,0
6730,Thank you for this wonderful article!,0
6506,"Fantastic job, very enlightening!",0
7889,Very well articulated and respectful opinion.,0
492,"You must be kidding, how can you be so dumb?",1
851,"What a load of rubbish, you should be ashamed.",1
3834,"What nonsense, you're clearly misinformed.",1
5251,"Nicely written post, very engaging.",0
1973,"Just shut up already, enough with your nonsense.",1
2987,This is so ignorant and offensive.,1
520,How can someone be so ridiculous?,1
4874,"What a load of rubbish, you should be ashamed.",1
9860,"Amazing work, really loved your thoughts!",0
5,"This is just stupid, what are you even talking about?",1
7015,"Such an insightful comment, great job!",0
4913,"You're an idiot, no one likes you.",1
6092,"Great post, very well written.",0
2178,"You're an idiot, no one likes you.",1
1368,This is the most ignorant thing I've ever read.,1
9583,"Your perspective really made me think, thank you!",0
6890,Very well articulated and respectful opinion.,0
7772,Very well articulated and respectful opinion.,0
5768,"What a wonderful post, thank you!",0
7345,Very well articulated and respectful opinion.,0
5107,Very well articulated and respectful opinion.,0
2359,This is the most ignorant thing I've ever read.,1
6183,Thank you for this wonderful article!,0
6673,"Wow, this really changed my perspective, thank you!",0
3453,This is so ignorant and offensive.,1
6861,Very informative and well researched.,0
2827,"This is just stupid, what are you even talking about?",1
1035,"What nonsense, you're clearly misinformed.",1
4118,"You're an idiot, no one likes you.",1
8710,"Fantastic job, very enlightening!",0
9230,Very informative and well researched.,0
577,"You're such a loser, get a life.",1
7155,Very informative and well researched.,0
9323,I don't agree with this statement.,0
8245,"Such a brilliant comment, well done!",0
6875,I completely disagree with this!,0
7609,"Such a brilliant comment, well done!",0
2993,This is so ignorant and offensive.,1
6637,Really informative and thoughtful post.,0
244,"Shut up, no one wants to hear your opinion.",1
5287,I completely disagree with this!,0
7972,"Fantastic article, very enlightening!",0
8730,I don't agree with this statement.,0
326,"This is just stupid, what are you even talking about?",1
1108,"This is just stupid, what are you even talking about?",1
9201,Thank you for this wonderful article!,0
52,This is so ignorant and offensive.,1
6951,Well expressed and thoughtful opinion.,0
8375,I completely disagree with this!,0
576,"Just shut up already, enough with your nonsense.",1
4059,"Just shut up already, enough with your nonsense.",1
1560,This is the most ignorant thing I've ever read.,1
9044,"Such an insightful comment, great job!",0
9298,Keep up the good work!,0
9365,"Such an insightful comment, great job!",0
8128,"Excellent work, really appreciate it!",0
7743,"What a wonderful post, thank you!",0
9977,"What a wonderful post, thank you!",0
2572,"This is so dumb, I can't believe it.",1
6276,"What a wonderful post, thank you!",0
4537,"Just shut up already, enough with your nonsense.",1
7134,Very informative and well researched.,0
7057,Keep up the good work!,0
1458,"You're an idiot, no one likes you.",1
9355,"Excellent work, really appreciate it!",0
4149,"You're worthless, get a life.",1
7440,"Great post, very well written.",0
5413,Well expressed and thoughtful opinion.,0
9257,"What a wonderful post, thank you!",0
4849,"No one likes you, you're just a fool.",1
4433,"Just shut up already, enough with your nonsense.",1
7437,Very well articulated and respectful opinion.,0
4075,This is so ignorant and offensive.,1
1660,"This is so dumb, I can't believe it.",1
7628,Well expressed and thoughtful opinion.,0
9113,Really informative and thoughtful post.,0
8036,"Fantastic job, very enlightening!",0
9992,Keep up with the good content!,0
2451,"Just stop already, your point makes no sense.",1
9736,Very informative and well researched.,0
560,"Shut up, no one wants to hear your opinion.",1
4960,"You're an idiot, no one likes you.",1
2986,How can someone be so ridiculous?,1
5676,"Such an insightful comment, great job!",0
8583,I don't agree with this statement.,0
3866,"You're such a loser, get a life.",1
266,"What nonsense, you're clearly misinformed.",1
4053,"Just stop already, your point makes no sense.",1
4796,This is so ignorant and offensive.,1
2394,"You're worthless, get a life.",1
5026,Very well articulated and respectful opinion.,0
2075,This is so ignorant and offensive.,1
4188,"What nonsense, you're clearly misinformed.",1
8411,"Wow, this really changed my perspective, thank you!",0
1395,How can someone be so ridiculous?,1
648,"You're such a loser, get a life.",1
5823,"Your perspective really made me think, thank you!",0
5727,Keep up the good work!,0
9306,"Excellent work, really appreciate it!",0
8971,Thank you for this wonderful article!,0
5527,Thank you for this wonderful article!,0
4760,"Just shut up already, enough with your nonsense.",1
2189,"You must be kidding, how can you be so dumb?",1
4764,"Just shut up already, enough with your nonsense.",1
1488,This is so ignorant and offensive.,1
213,"This is just stupid, what are you even talking about?",1
7607,"Your perspective really made me think, thank you!",0
3597,"You're such a loser, get a life.",1
1957,This is absolutely terrible.,1
706,This is such a pathetic attempt.,1
1787,This is absolutely terrible.,1
797,"You're such a loser, get a life.",1
